# Potential function.
#  r             r*V(r)
   1.000961E-02 -3.679994E+01
   1.001826E-02 -3.679892E+01
   1.002691E-02 -3.679791E+01
   1.004421E-02 -3.679588E+01
   1.006151E-02 -3.679385E+01
   1.009611E-02 -3.678979E+01
   1.016531E-02 -3.678166E+01
   1.030371E-02 -3.676543E+01
   1.044211E-02 -3.674920E+01
   1.071891E-02 -3.671678E+01
   1.141667E-02 -3.663524E+01
   1.211442E-02 -3.655397E+01
   1.350994E-02 -3.639221E+01
   1.526881E-02 -3.618990E+01
   1.702769E-02 -3.598937E+01
   1.813612E-02 -3.586394E+01
   1.924455E-02 -3.573926E+01
   2.146141E-02 -3.549218E+01
   2.285846E-02 -3.533808E+01
   2.425550E-02 -3.518525E+01
   2.565255E-02 -3.503373E+01
   2.704960E-02 -3.488353E+01
   2.881041E-02 -3.469616E+01
   3.057122E-02 -3.451099E+01
   3.233204E-02 -3.432809E+01
   3.409285E-02 -3.414750E+01
   3.520250E-02 -3.403491E+01
   3.631215E-02 -3.392327E+01
   3.742180E-02 -3.381260E+01
   3.853145E-02 -3.370291E+01
   3.964110E-02 -3.359422E+01
   4.075075E-02 -3.348654E+01
   4.186040E-02 -3.337989E+01
   4.297005E-02 -3.327426E+01
   4.436863E-02 -3.314264E+01
   4.576721E-02 -3.301271E+01
   4.716580E-02 -3.288450E+01
   4.856438E-02 -3.275805E+01
   4.996296E-02 -3.263337E+01
   5.136155E-02 -3.251050E+01
   5.206084E-02 -3.244975E+01
   5.276013E-02 -3.238946E+01
   5.415871E-02 -3.227028E+01
   5.592146E-02 -3.212276E+01
   5.680284E-02 -3.205014E+01
   5.768421E-02 -3.197830E+01
   5.856559E-02 -3.190723E+01
   5.944697E-02 -3.183694E+01
   6.120972E-02 -3.169875E+01
   6.209109E-02 -3.163086E+01
   6.297247E-02 -3.156378E+01
   6.385384E-02 -3.149752E+01
   6.473522E-02 -3.143209E+01
   6.649797E-02 -3.130372E+01
   6.826072E-02 -3.117874E+01
   6.937159E-02 -3.110174E+01
   7.048246E-02 -3.102612E+01
   7.159333E-02 -3.095189E+01
   7.270420E-02 -3.087908E+01
   7.492594E-02 -3.073772E+01
   7.603681E-02 -3.066921E+01
   7.714768E-02 -3.060216E+01
   7.936942E-02 -3.047251E+01
   8.048029E-02 -3.040993E+01
   8.159116E-02 -3.034887E+01
   8.270203E-02 -3.028935E+01
   8.381290E-02 -3.023137E+01
   8.492377E-02 -3.017495E+01
   8.603464E-02 -3.012010E+01
   8.673471E-02 -3.008635E+01
   8.743477E-02 -3.005323E+01
   8.883489E-02 -2.998892E+01
   9.023501E-02 -2.992718E+01
   9.163513E-02 -2.986804E+01
   9.303525E-02 -2.981153E+01
   9.443538E-02 -2.975769E+01
   9.583550E-02 -2.970653E+01
   9.723562E-02 -2.965809E+01
   9.863574E-02 -2.961238E+01
   1.000359E-01 -2.956945E+01
   1.014360E-01 -2.952931E+01
   1.028361E-01 -2.949200E+01
   1.035362E-01 -2.947441E+01
   1.042362E-01 -2.945753E+01
   1.056364E-01 -2.942595E+01
   1.070365E-01 -2.939726E+01
   1.084366E-01 -2.937151E+01
   1.093189E-01 -2.935680E+01
   1.102013E-01 -2.934327E+01
   1.110836E-01 -2.933093E+01
   1.119660E-01 -2.931979E+01
   1.128483E-01 -2.930984E+01
   1.137307E-01 -2.930111E+01
   1.146130E-01 -2.929359E+01
   1.154954E-01 -2.928729E+01
   1.172600E-01 -2.927838E+01
   1.181424E-01 -2.927579E+01
   1.190247E-01 -2.927444E+01
   1.199071E-01 -2.927434E+01
   1.207894E-01 -2.927551E+01
   1.225541E-01 -2.928165E+01
   1.243188E-01 -2.929291E+01
   1.252012E-01 -2.930048E+01
   1.260835E-01 -2.930934E+01
   1.269658E-01 -2.931951E+01
   1.278482E-01 -2.933099E+01
   1.296129E-01 -2.935792E+01
   1.304952E-01 -2.937337E+01
   1.313776E-01 -2.939016E+01
   1.322599E-01 -2.940829E+01
   1.331423E-01 -2.942776E+01
   1.349069E-01 -2.947079E+01
   1.366716E-01 -2.951927E+01
   1.388958E-01 -2.958824E+01
   1.411200E-01 -2.966605E+01
   1.422321E-01 -2.970829E+01
   1.433442E-01 -2.975279E+01
   1.444563E-01 -2.979953E+01
   1.455684E-01 -2.984854E+01
   1.466805E-01 -2.989983E+01
   1.477926E-01 -2.995340E+01
   1.489047E-01 -3.000927E+01
   1.500167E-01 -3.006745E+01
   1.511288E-01 -3.012794E+01
   1.522409E-01 -3.019075E+01
   1.533530E-01 -3.025590E+01
   1.544651E-01 -3.032339E+01
   1.555772E-01 -3.039323E+01
   1.566893E-01 -3.046544E+01
   1.578014E-01 -3.054001E+01
   1.589135E-01 -3.061696E+01
   1.600256E-01 -3.069629E+01
   1.611377E-01 -3.077802E+01
   1.622498E-01 -3.086215E+01
   1.633619E-01 -3.094868E+01
   1.644739E-01 -3.103762E+01
   1.655860E-01 -3.112899E+01
   1.666981E-01 -3.122278E+01
   1.678102E-01 -3.131900E+01
   1.689223E-01 -3.141766E+01
   1.700344E-01 -3.151876E+01
   1.711465E-01 -3.162230E+01
   1.722586E-01 -3.172830E+01
   1.736603E-01 -3.186539E+01
   1.750619E-01 -3.200639E+01
   1.764636E-01 -3.215130E+01
   1.778652E-01 -3.230013E+01
   1.792669E-01 -3.245287E+01
   1.806686E-01 -3.260954E+01
   1.820702E-01 -3.277013E+01
   1.834719E-01 -3.293465E+01
   1.848736E-01 -3.310309E+01
   1.862752E-01 -3.327545E+01
   1.876769E-01 -3.345173E+01
   1.890785E-01 -3.363192E+01
   1.904802E-01 -3.381601E+01
   1.918819E-01 -3.400399E+01
   1.932835E-01 -3.419587E+01
   1.946852E-01 -3.439161E+01
   1.960869E-01 -3.459122E+01
   1.974885E-01 -3.479467E+01
   1.988902E-01 -3.500195E+01
   2.002918E-01 -3.521304E+01
   2.009927E-01 -3.532001E+01
   2.016935E-01 -3.542792E+01
   2.023943E-01 -3.553678E+01
   2.030952E-01 -3.564657E+01
   2.037960E-01 -3.575730E+01
   2.044968E-01 -3.586896E+01
   2.051977E-01 -3.598155E+01
   2.058985E-01 -3.609506E+01
   2.065993E-01 -3.620950E+01
   2.073002E-01 -3.632485E+01
   2.080010E-01 -3.644112E+01
   2.087018E-01 -3.655830E+01
   2.094027E-01 -3.667639E+01
   2.101035E-01 -3.679537E+01
   2.108043E-01 -3.691526E+01
   2.115051E-01 -3.703603E+01
   2.122060E-01 -3.715770E+01
   2.129068E-01 -3.728024E+01
   2.136076E-01 -3.740366E+01
   2.143085E-01 -3.752796E+01
   2.150093E-01 -3.765312E+01
   2.157101E-01 -3.777914E+01
   2.164110E-01 -3.790602E+01
   2.171118E-01 -3.803375E+01
   2.179951E-01 -3.819594E+01
   2.188784E-01 -3.835945E+01
   2.197617E-01 -3.852428E+01
   2.206451E-01 -3.869042E+01
   2.215284E-01 -3.885783E+01
   2.224117E-01 -3.902653E+01
   2.232950E-01 -3.919648E+01
   2.241783E-01 -3.936767E+01
   2.250616E-01 -3.954009E+01
   2.259450E-01 -3.971373E+01
   2.263866E-01 -3.980099E+01
   2.268283E-01 -3.988856E+01
   2.277116E-01 -4.006457E+01
   2.285949E-01 -4.024174E+01
   2.294782E-01 -4.042005E+01
   2.303615E-01 -4.059949E+01
   2.312448E-01 -4.078003E+01
   2.316865E-01 -4.087071E+01
   2.321282E-01 -4.096166E+01
   2.330115E-01 -4.114436E+01
   2.338948E-01 -4.132810E+01
   2.347781E-01 -4.151287E+01
   2.356614E-01 -4.169864E+01
   2.365447E-01 -4.188539E+01
   2.374281E-01 -4.207311E+01
   2.383114E-01 -4.226176E+01
   2.391947E-01 -4.245132E+01
   2.400780E-01 -4.264177E+01
   2.409613E-01 -4.283309E+01
   2.418446E-01 -4.302524E+01
   2.422863E-01 -4.312163E+01
   2.427280E-01 -4.321821E+01
   2.436113E-01 -4.341197E+01
   2.444946E-01 -4.360648E+01
   2.453779E-01 -4.380173E+01
   2.462612E-01 -4.399769E+01
   2.471445E-01 -4.419432E+01
   2.480278E-01 -4.439159E+01
   2.489112E-01 -4.458949E+01
   2.497945E-01 -4.478797E+01
   2.506778E-01 -4.498701E+01
   2.515611E-01 -4.518658E+01
   2.524444E-01 -4.538664E+01
   2.533277E-01 -4.558716E+01
   2.542111E-01 -4.578811E+01
   2.550944E-01 -4.598946E+01
   2.559777E-01 -4.619116E+01
   2.568610E-01 -4.639320E+01
   2.577443E-01 -4.659552E+01
   2.581860E-01 -4.669678E+01
   2.586276E-01 -4.679810E+01
   2.595109E-01 -4.700089E+01
   2.603943E-01 -4.720387E+01
   2.612776E-01 -4.740699E+01
   2.621609E-01 -4.761022E+01
   2.630442E-01 -4.781351E+01
   2.634859E-01 -4.791517E+01
   2.639275E-01 -4.801684E+01
   2.648108E-01 -4.822015E+01
   2.656942E-01 -4.842341E+01
   2.665775E-01 -4.862658E+01
   2.674608E-01 -4.882961E+01
   2.683441E-01 -4.903247E+01
   2.687858E-01 -4.913382E+01
   2.692274E-01 -4.923510E+01
   2.701107E-01 -4.943748E+01
   2.709941E-01 -4.963956E+01
   2.718774E-01 -4.984128E+01
   2.727607E-01 -5.004261E+01
   2.736440E-01 -5.024351E+01
   2.742007E-01 -5.036987E+01
   2.747573E-01 -5.049602E+01
   2.758706E-01 -5.074767E+01
   2.769839E-01 -5.099838E+01
   2.775406E-01 -5.112334E+01
   2.780973E-01 -5.124803E+01
   2.786539E-01 -5.137244E+01
   2.792106E-01 -5.149654E+01
   2.803239E-01 -5.174382E+01
   2.814372E-01 -5.198977E+01
   2.825505E-01 -5.223428E+01
   2.836638E-01 -5.247726E+01
   2.847772E-01 -5.271861E+01
   2.858905E-01 -5.295823E+01
   2.870038E-01 -5.319601E+01
   2.881171E-01 -5.343187E+01
   2.892304E-01 -5.366568E+01
   2.897871E-01 -5.378179E+01
   2.903437E-01 -5.389736E+01
   2.914571E-01 -5.412679E+01
   2.925704E-01 -5.435387E+01
   2.936837E-01 -5.457850E+01
   2.947970E-01 -5.480057E+01
   2.953537E-01 -5.491062E+01
   2.959103E-01 -5.501998E+01
   2.970236E-01 -5.523663E+01
   2.981370E-01 -5.545040E+01
   3.003636E-01 -5.586889E+01
   3.025902E-01 -5.627463E+01
   3.037035E-01 -5.647246E+01
   3.048168E-01 -5.666678E+01
   3.059302E-01 -5.685749E+01
   3.070435E-01 -5.704450E+01
   3.081568E-01 -5.722769E+01
   3.092701E-01 -5.740697E+01
   3.103834E-01 -5.758223E+01
   3.114967E-01 -5.775337E+01
   3.126101E-01 -5.792030E+01
   3.137234E-01 -5.808292E+01
   3.148367E-01 -5.824113E+01
   3.159500E-01 -5.839483E+01
   3.170633E-01 -5.854394E+01
   3.181766E-01 -5.868835E+01
   3.192900E-01 -5.882799E+01
   3.204033E-01 -5.896275E+01
   3.215166E-01 -5.909256E+01
   3.226299E-01 -5.921732E+01
   3.237432E-01 -5.933696E+01
   3.248565E-01 -5.945139E+01
   3.259699E-01 -5.956054E+01
   3.270832E-01 -5.966433E+01
   3.281965E-01 -5.976268E+01
   3.293098E-01 -5.985553E+01
   3.304231E-01 -5.994281E+01
   3.315364E-01 -6.002444E+01
   3.326497E-01 -6.010038E+01
   3.337631E-01 -6.017055E+01
   3.343197E-01 -6.020346E+01
   3.348764E-01 -6.023490E+01
   3.354330E-01 -6.026488E+01
   3.359897E-01 -6.029339E+01
   3.365464E-01 -6.032041E+01
   3.371030E-01 -6.034595E+01
   3.376597E-01 -6.036999E+01
   3.382163E-01 -6.039254E+01
   3.387730E-01 -6.041358E+01
   3.393296E-01 -6.043311E+01
   3.398863E-01 -6.045113E+01
   3.404430E-01 -6.046764E+01
   3.409996E-01 -6.048262E+01
   3.415563E-01 -6.049607E+01
   3.421129E-01 -6.050800E+01
   3.426696E-01 -6.051839E+01
   3.432263E-01 -6.052724E+01
   3.437829E-01 -6.053455E+01
   3.443396E-01 -6.054032E+01
   3.448962E-01 -6.054454E+01
   3.455978E-01 -6.054765E+01
   3.462994E-01 -6.054830E+01
   3.470010E-01 -6.054647E+01
   3.477026E-01 -6.054218E+01
   3.484042E-01 -6.053540E+01
   3.491058E-01 -6.052615E+01
   3.498074E-01 -6.051442E+01
   3.505090E-01 -6.050021E+01
   3.512106E-01 -6.048352E+01
   3.519122E-01 -6.046435E+01
   3.526139E-01 -6.044270E+01
   3.533155E-01 -6.041858E+01
   3.540171E-01 -6.039198E+01
   3.547187E-01 -6.036291E+01
   3.554203E-01 -6.033137E+01
   3.561219E-01 -6.029737E+01
   3.568235E-01 -6.026091E+01
   3.575251E-01 -6.022201E+01
   3.582267E-01 -6.018065E+01
   3.589283E-01 -6.013686E+01
   3.596299E-01 -6.009064E+01
   3.603315E-01 -6.004200E+01
   3.610331E-01 -5.999095E+01
   3.617347E-01 -5.993749E+01
   3.624363E-01 -5.988165E+01
   3.631379E-01 -5.982342E+01
   3.638395E-01 -5.976282E+01
   3.645411E-01 -5.969987E+01
   3.652427E-01 -5.963457E+01
   3.659443E-01 -5.956694E+01
   3.666459E-01 -5.949700E+01
   3.673475E-01 -5.942476E+01
   3.687507E-01 -5.927344E+01
   3.694523E-01 -5.919439E+01
   3.701539E-01 -5.911311E+01
   3.708555E-01 -5.902962E+01
   3.715571E-01 -5.894393E+01
   3.729603E-01 -5.876603E+01
   3.736619E-01 -5.867386E+01
   3.743635E-01 -5.857958E+01
   3.750651E-01 -5.848320E+01
   3.757667E-01 -5.838475E+01
   3.764683E-01 -5.828425E+01
   3.771699E-01 -5.818172E+01
   3.778715E-01 -5.807719E+01
   3.785731E-01 -5.797068E+01
   3.792747E-01 -5.786221E+01
   3.799763E-01 -5.775182E+01
   3.806779E-01 -5.763952E+01
   3.813795E-01 -5.752534E+01
   3.820811E-01 -5.740931E+01
   3.827827E-01 -5.729145E+01
   3.834844E-01 -5.717180E+01
   3.841860E-01 -5.705038E+01
   3.848876E-01 -5.692721E+01
   3.855892E-01 -5.680233E+01
   3.862908E-01 -5.667577E+01
   3.869924E-01 -5.654755E+01
   3.876940E-01 -5.641770E+01
   3.883956E-01 -5.628626E+01
   3.890972E-01 -5.615325E+01
   3.897988E-01 -5.601871E+01
   3.905004E-01 -5.588266E+01
   3.912020E-01 -5.574513E+01
   3.919036E-01 -5.560616E+01
   3.926052E-01 -5.546578E+01
   3.940084E-01 -5.518091E+01
   3.954116E-01 -5.489076E+01
   3.968148E-01 -5.459560E+01
   3.982180E-01 -5.429569E+01
   4.010244E-01 -5.368263E+01
   4.017260E-01 -5.352680E+01
   4.024276E-01 -5.337001E+01
   4.031292E-01 -5.321229E+01
   4.038308E-01 -5.305368E+01
   4.045324E-01 -5.289420E+01
   4.052340E-01 -5.273389E+01
   4.059356E-01 -5.257278E+01
   4.066372E-01 -5.241090E+01
   4.073388E-01 -5.224829E+01
   4.080404E-01 -5.208498E+01
   4.087420E-01 -5.192099E+01
   4.094436E-01 -5.175637E+01
   4.101452E-01 -5.159114E+01
   4.108468E-01 -5.142533E+01
   4.115484E-01 -5.125897E+01
   4.122500E-01 -5.109210E+01
   4.129516E-01 -5.092474E+01
   4.136532E-01 -5.075693E+01
   4.143549E-01 -5.058870E+01
   4.150565E-01 -5.042007E+01
   4.157581E-01 -5.025107E+01
   4.164597E-01 -5.008174E+01
   4.171613E-01 -4.991210E+01
   4.178629E-01 -4.974218E+01
   4.185645E-01 -4.957201E+01
   4.192661E-01 -4.940162E+01
   4.199677E-01 -4.923103E+01
   4.206693E-01 -4.906027E+01
   4.213709E-01 -4.888938E+01
   4.220725E-01 -4.871836E+01
   4.227741E-01 -4.854726E+01
   4.231249E-01 -4.846169E+01
   4.234757E-01 -4.837610E+01
   4.241773E-01 -4.820489E+01
   4.248789E-01 -4.803367E+01
   4.255805E-01 -4.786247E+01
   4.262821E-01 -4.769129E+01
   4.269837E-01 -4.752018E+01
   4.273345E-01 -4.743465E+01
   4.276853E-01 -4.734914E+01
   4.283869E-01 -4.717821E+01
   4.290885E-01 -4.700741E+01
   4.297901E-01 -4.683675E+01
   4.301409E-01 -4.675148E+01
   4.304917E-01 -4.666626E+01
   4.311933E-01 -4.649596E+01
   4.318949E-01 -4.632587E+01
   4.325965E-01 -4.615601E+01
   4.332981E-01 -4.598640E+01
   4.339997E-01 -4.581706E+01
   4.347013E-01 -4.564800E+01
   4.355856E-01 -4.543536E+01
   4.364699E-01 -4.522324E+01
   4.373542E-01 -4.501167E+01
   4.382385E-01 -4.480069E+01
   4.391228E-01 -4.459033E+01
   4.400070E-01 -4.438061E+01
   4.408913E-01 -4.417157E+01
   4.413335E-01 -4.406731E+01
   4.417756E-01 -4.396323E+01
   4.426599E-01 -4.375563E+01
   4.435442E-01 -4.354878E+01
   4.444285E-01 -4.334271E+01
   4.453128E-01 -4.313745E+01
   4.461971E-01 -4.293302E+01
   4.466392E-01 -4.283112E+01
   4.470813E-01 -4.272944E+01
   4.479656E-01 -4.252672E+01
   4.488499E-01 -4.232490E+01
   4.497342E-01 -4.212398E+01
   4.506185E-01 -4.192398E+01
   4.515028E-01 -4.172492E+01
   4.523871E-01 -4.152682E+01
   4.532714E-01 -4.132969E+01
   4.541556E-01 -4.113354E+01
   4.550399E-01 -4.093839E+01
   4.559242E-01 -4.074424E+01
   4.568085E-01 -4.055110E+01
   4.576928E-01 -4.035900E+01
   4.585771E-01 -4.016793E+01
   4.594614E-01 -3.997790E+01
   4.603457E-01 -3.978893E+01
   4.612299E-01 -3.960101E+01
   4.621142E-01 -3.941415E+01
   4.629985E-01 -3.922836E+01
   4.638828E-01 -3.904365E+01
   4.647671E-01 -3.886001E+01
   4.656514E-01 -3.867745E+01
   4.665357E-01 -3.849598E+01
   4.674200E-01 -3.831558E+01
   4.683042E-01 -3.813628E+01
   4.691885E-01 -3.795806E+01
   4.700728E-01 -3.778092E+01
   4.709571E-01 -3.760488E+01
   4.718414E-01 -3.742992E+01
   4.727257E-01 -3.725604E+01
   4.736100E-01 -3.708325E+01
   4.744943E-01 -3.691153E+01
   4.753785E-01 -3.674090E+01
   4.762628E-01 -3.657135E+01
   4.771471E-01 -3.640286E+01
   4.780314E-01 -3.623545E+01
   4.789157E-01 -3.606910E+01
   4.798000E-01 -3.590382E+01
   4.806843E-01 -3.573959E+01
   4.824528E-01 -3.541430E+01
   4.833371E-01 -3.525322E+01
   4.842214E-01 -3.509318E+01
   4.851057E-01 -3.493417E+01
   4.859900E-01 -3.477619E+01
   4.868743E-01 -3.461924E+01
   4.877586E-01 -3.446330E+01
   4.895271E-01 -3.415444E+01
   4.912957E-01 -3.384958E+01
   4.930643E-01 -3.354867E+01
   4.948329E-01 -3.325164E+01
   4.966014E-01 -3.295845E+01
   4.983700E-01 -3.266904E+01
   5.001386E-01 -3.238336E+01
   5.010229E-01 -3.224190E+01
   5.019072E-01 -3.210136E+01
   5.027915E-01 -3.196171E+01
   5.036757E-01 -3.182297E+01
   5.045600E-01 -3.168512E+01
   5.054443E-01 -3.154815E+01
   5.063286E-01 -3.141206E+01
   5.072129E-01 -3.127684E+01
   5.080972E-01 -3.114248E+01
   5.089815E-01 -3.100898E+01
   5.098658E-01 -3.087633E+01
   5.107500E-01 -3.074453E+01
   5.125186E-01 -3.048342E+01
   5.134029E-01 -3.035411E+01
   5.142872E-01 -3.022562E+01
   5.151715E-01 -3.009793E+01
   5.160558E-01 -2.997105E+01
   5.178243E-01 -2.971968E+01
   5.187086E-01 -2.959518E+01
   5.195929E-01 -2.947145E+01
   5.204772E-01 -2.934850E+01
   5.213615E-01 -2.922632E+01
   5.222458E-01 -2.910489E+01
   5.231301E-01 -2.898423E+01
   5.240144E-01 -2.886431E+01
   5.248986E-01 -2.874513E+01
   5.257829E-01 -2.862669E+01
   5.266672E-01 -2.850898E+01
   5.275515E-01 -2.839200E+01
   5.284358E-01 -2.827573E+01
   5.293201E-01 -2.816018E+01
   5.302044E-01 -2.804534E+01
   5.319729E-01 -2.781776E+01
   5.328572E-01 -2.770501E+01
   5.337415E-01 -2.759295E+01
   5.346258E-01 -2.748157E+01
   5.355101E-01 -2.737086E+01
   5.363944E-01 -2.726082E+01
   5.372787E-01 -2.715145E+01
   5.381630E-01 -2.704274E+01
   5.390472E-01 -2.693468E+01
   5.399315E-01 -2.682728E+01
   5.408158E-01 -2.672051E+01
   5.417001E-01 -2.661439E+01
   5.425844E-01 -2.650890E+01
   5.443530E-01 -2.629981E+01
   5.452373E-01 -2.619620E+01
   5.461215E-01 -2.609320E+01
   5.470058E-01 -2.599081E+01
   5.478901E-01 -2.588903E+01
   5.490047E-01 -2.576160E+01
   5.501192E-01 -2.563512E+01
   5.512337E-01 -2.550957E+01
   5.523483E-01 -2.538496E+01
   5.534628E-01 -2.526126E+01
   5.545774E-01 -2.513847E+01
   5.551346E-01 -2.507742E+01
   5.556919E-01 -2.501659E+01
   5.568064E-01 -2.489559E+01
   5.579210E-01 -2.477549E+01
   5.590355E-01 -2.465625E+01
   5.595928E-01 -2.459696E+01
   5.601501E-01 -2.453789E+01
   5.612646E-01 -2.442039E+01
   5.623791E-01 -2.430374E+01
   5.629364E-01 -2.424573E+01
   5.634937E-01 -2.418793E+01
   5.646082E-01 -2.407296E+01
   5.657228E-01 -2.395882E+01
   5.668373E-01 -2.384550E+01
   5.679519E-01 -2.373299E+01
   5.690664E-01 -2.362128E+01
   5.701809E-01 -2.351038E+01
   5.712955E-01 -2.340026E+01
   5.724100E-01 -2.329093E+01
   5.735246E-01 -2.318238E+01
   5.746391E-01 -2.307459E+01
   5.757536E-01 -2.296757E+01
   5.768682E-01 -2.286130E+01
   5.779827E-01 -2.275578E+01
   5.785400E-01 -2.270330E+01
   5.790973E-01 -2.265100E+01
   5.802118E-01 -2.254696E+01
   5.813263E-01 -2.244365E+01
   5.824409E-01 -2.234105E+01
   5.835554E-01 -2.223917E+01
   5.846700E-01 -2.213800E+01
   5.857845E-01 -2.203754E+01
   5.868990E-01 -2.193777E+01
   5.880136E-01 -2.183868E+01
   5.891281E-01 -2.174029E+01
   5.902427E-01 -2.164257E+01
   5.913572E-01 -2.154552E+01
   5.924718E-01 -2.144914E+01
   5.935863E-01 -2.135341E+01
   5.947008E-01 -2.125835E+01
   5.958154E-01 -2.116393E+01
   5.969299E-01 -2.107015E+01
   5.991590E-01 -2.088450E+01
   6.002735E-01 -2.079261E+01
   6.013881E-01 -2.070135E+01
   6.025026E-01 -2.061070E+01
   6.036172E-01 -2.052067E+01
   6.047317E-01 -2.043123E+01
   6.058462E-01 -2.034240E+01
   6.069608E-01 -2.025416E+01
   6.080753E-01 -2.016651E+01
   6.091899E-01 -2.007944E+01
   6.103044E-01 -1.999295E+01
   6.114189E-01 -1.990704E+01
   6.125335E-01 -1.982169E+01
   6.136480E-01 -1.973691E+01
   6.147626E-01 -1.965269E+01
   6.158771E-01 -1.956902E+01
   6.169917E-01 -1.948591E+01
   6.181062E-01 -1.940333E+01
   6.192207E-01 -1.932130E+01
   6.203353E-01 -1.923981E+01
   6.214498E-01 -1.915885E+01
   6.225644E-01 -1.907841E+01
   6.236789E-01 -1.899850E+01
   6.259080E-01 -1.884023E+01
   6.270225E-01 -1.876186E+01
   6.281371E-01 -1.868400E+01
   6.292516E-01 -1.860663E+01
   6.303661E-01 -1.852977E+01
   6.314807E-01 -1.845340E+01
   6.325952E-01 -1.837752E+01
   6.337098E-01 -1.830212E+01
   6.348243E-01 -1.822720E+01
   6.359388E-01 -1.815277E+01
   6.370534E-01 -1.807880E+01
   6.381679E-01 -1.800531E+01
   6.392825E-01 -1.793228E+01
   6.415116E-01 -1.778760E+01
   6.426261E-01 -1.771595E+01
   6.437406E-01 -1.764475E+01
   6.448552E-01 -1.757399E+01
   6.459697E-01 -1.750368E+01
   6.481988E-01 -1.736437E+01
   6.493133E-01 -1.729537E+01
   6.504279E-01 -1.722679E+01
   6.515424E-01 -1.715865E+01
   6.526570E-01 -1.709092E+01
   6.537715E-01 -1.702362E+01
   6.548860E-01 -1.695673E+01
   6.560006E-01 -1.689026E+01
   6.571151E-01 -1.682419E+01
   6.582297E-01 -1.675853E+01
   6.593442E-01 -1.669328E+01
   6.604587E-01 -1.662842E+01
