# Potential function.
#  r             r*V(r)
   1.000961E-02 -3.679813E+01
   1.001826E-02 -3.679711E+01
   1.002691E-02 -3.679609E+01
   1.004421E-02 -3.679405E+01
   1.006151E-02 -3.679201E+01
   1.009611E-02 -3.678793E+01
   1.016531E-02 -3.677977E+01
   1.030371E-02 -3.676345E+01
   1.044211E-02 -3.674715E+01
   1.071891E-02 -3.671456E+01
   1.141667E-02 -3.663256E+01
   1.211442E-02 -3.655076E+01
   1.350994E-02 -3.638776E+01
   1.526881E-02 -3.618347E+01
   1.702769E-02 -3.598046E+01
   1.924455E-02 -3.572640E+01
   2.146141E-02 -3.547434E+01
   2.285846E-02 -3.531652E+01
   2.425550E-02 -3.515949E+01
   2.565255E-02 -3.500326E+01
   2.704960E-02 -3.484780E+01
   2.881041E-02 -3.465299E+01
   3.057122E-02 -3.445942E+01
   3.233204E-02 -3.426708E+01
   3.409285E-02 -3.407597E+01
   3.520250E-02 -3.395616E+01
   3.631215E-02 -3.383684E+01
   3.742180E-02 -3.371800E+01
   3.853145E-02 -3.359965E+01
   4.075075E-02 -3.336439E+01
   4.186040E-02 -3.324748E+01
   4.297005E-02 -3.313104E+01
   4.436863E-02 -3.298497E+01
   4.576721E-02 -3.283966E+01
   4.716580E-02 -3.269510E+01
   4.856438E-02 -3.255129E+01
   4.996296E-02 -3.240823E+01
   5.136155E-02 -3.226592E+01
   5.276013E-02 -3.212435E+01
   5.415871E-02 -3.198353E+01
   5.504009E-02 -3.189516E+01
   5.592146E-02 -3.180709E+01
   5.768421E-02 -3.163182E+01
   5.944697E-02 -3.145773E+01
   6.120972E-02 -3.128479E+01
   6.297247E-02 -3.111302E+01
   6.473522E-02 -3.094240E+01
   6.649797E-02 -3.077293E+01
   6.826072E-02 -3.060462E+01
   6.937159E-02 -3.049913E+01
   7.048246E-02 -3.039410E+01
   7.159333E-02 -3.028952E+01
   7.270420E-02 -3.018539E+01
   7.492594E-02 -2.997848E+01
   7.603681E-02 -2.987570E+01
   7.714768E-02 -2.977337E+01
   7.825855E-02 -2.967149E+01
   7.936942E-02 -2.957005E+01
   8.159116E-02 -2.936850E+01
   8.270203E-02 -2.926839E+01
   8.381290E-02 -2.916872E+01
   8.603464E-02 -2.897071E+01
   8.743477E-02 -2.884683E+01
   8.883489E-02 -2.872364E+01
   9.023501E-02 -2.860115E+01
   9.163513E-02 -2.847935E+01
   9.303525E-02 -2.835824E+01
   9.443538E-02 -2.823782E+01
   9.583550E-02 -2.811809E+01
   9.723562E-02 -2.799904E+01
   9.863574E-02 -2.788068E+01
   1.000359E-01 -2.776300E+01
   1.014360E-01 -2.764600E+01
   1.028361E-01 -2.752968E+01
   1.042362E-01 -2.741403E+01
   1.056364E-01 -2.729907E+01
   1.070365E-01 -2.718477E+01
   1.084366E-01 -2.707115E+01
   1.102013E-01 -2.692890E+01
   1.110836E-01 -2.685818E+01
   1.119660E-01 -2.678772E+01
   1.128483E-01 -2.671752E+01
   1.137307E-01 -2.664759E+01
   1.154954E-01 -2.650852E+01
   1.172600E-01 -2.637051E+01
   1.181424E-01 -2.630189E+01
   1.190247E-01 -2.623354E+01
   1.199071E-01 -2.616545E+01
   1.207894E-01 -2.609762E+01
   1.225541E-01 -2.596275E+01
   1.234365E-01 -2.589571E+01
   1.243188E-01 -2.582892E+01
   1.252012E-01 -2.576240E+01
   1.260835E-01 -2.569613E+01
   1.278482E-01 -2.556438E+01
   1.296129E-01 -2.543366E+01
   1.313776E-01 -2.530398E+01
   1.331423E-01 -2.517532E+01
   1.349069E-01 -2.504768E+01
   1.366716E-01 -2.492107E+01
   1.388958E-01 -2.476295E+01
   1.400079E-01 -2.468449E+01
   1.411200E-01 -2.460644E+01
   1.422321E-01 -2.452879E+01
   1.433442E-01 -2.445154E+01
   1.455684E-01 -2.429825E+01
   1.466805E-01 -2.422221E+01
   1.477926E-01 -2.414656E+01
   1.489047E-01 -2.407131E+01
   1.500167E-01 -2.399647E+01
   1.511288E-01 -2.392202E+01
   1.522409E-01 -2.384796E+01
   1.533530E-01 -2.377431E+01
   1.544651E-01 -2.370105E+01
   1.555772E-01 -2.362818E+01
   1.566893E-01 -2.355571E+01
   1.589135E-01 -2.341196E+01
   1.600256E-01 -2.334067E+01
   1.611377E-01 -2.326977E+01
   1.622498E-01 -2.319927E+01
   1.633619E-01 -2.312915E+01
   1.644739E-01 -2.305943E+01
   1.655860E-01 -2.299010E+01
   1.666981E-01 -2.292116E+01
   1.678102E-01 -2.285261E+01
   1.689223E-01 -2.278445E+01
   1.700344E-01 -2.271667E+01
   1.711465E-01 -2.264929E+01
   1.722586E-01 -2.258229E+01
   1.736603E-01 -2.249839E+01
   1.750619E-01 -2.241511E+01
   1.764636E-01 -2.233244E+01
   1.778652E-01 -2.225039E+01
   1.792669E-01 -2.216894E+01
   1.806686E-01 -2.208810E+01
   1.820702E-01 -2.200787E+01
   1.834719E-01 -2.192825E+01
   1.848736E-01 -2.184923E+01
   1.862752E-01 -2.177082E+01
   1.876769E-01 -2.169302E+01
   1.890785E-01 -2.161582E+01
   1.904802E-01 -2.153922E+01
   1.918819E-01 -2.146322E+01
   1.932835E-01 -2.138782E+01
   1.946852E-01 -2.131302E+01
   1.960869E-01 -2.123882E+01
   1.967877E-01 -2.120195E+01
   1.974885E-01 -2.116522E+01
   1.988902E-01 -2.109222E+01
   2.002918E-01 -2.101981E+01
   2.016935E-01 -2.094800E+01
   2.030952E-01 -2.087679E+01
   2.044968E-01 -2.080616E+01
   2.058985E-01 -2.073613E+01
   2.073002E-01 -2.066669E+01
   2.087018E-01 -2.059784E+01
   2.101035E-01 -2.052959E+01
   2.115051E-01 -2.046192E+01
   2.129068E-01 -2.039484E+01
   2.143085E-01 -2.032835E+01
   2.157101E-01 -2.026244E+01
   2.171118E-01 -2.019712E+01
   2.179951E-01 -2.015626E+01
   2.188784E-01 -2.011563E+01
   2.206451E-01 -2.003507E+01
   2.224117E-01 -1.995543E+01
   2.232950E-01 -1.991596E+01
   2.241783E-01 -1.987671E+01
   2.259450E-01 -1.979892E+01
   2.277116E-01 -1.972206E+01
   2.294782E-01 -1.964611E+01
   2.303615E-01 -1.960848E+01
   2.312448E-01 -1.957108E+01
   2.321282E-01 -1.953391E+01
   2.330115E-01 -1.949697E+01
   2.347781E-01 -1.942377E+01
   2.365447E-01 -1.935148E+01
   2.374281E-01 -1.931568E+01
   2.383114E-01 -1.928011E+01
   2.391947E-01 -1.924477E+01
   2.400780E-01 -1.920965E+01
   2.418446E-01 -1.914010E+01
   2.427280E-01 -1.910566E+01
   2.436113E-01 -1.907146E+01
   2.444946E-01 -1.903747E+01
   2.453779E-01 -1.900372E+01
   2.471445E-01 -1.893688E+01
   2.489112E-01 -1.887095E+01
   2.506778E-01 -1.880592E+01
   2.524444E-01 -1.874179E+01
   2.542111E-01 -1.867856E+01
   2.559777E-01 -1.861623E+01
   2.577443E-01 -1.855478E+01
   2.595109E-01 -1.849424E+01
   2.603943E-01 -1.846430E+01
   2.612776E-01 -1.843458E+01
   2.621609E-01 -1.840509E+01
   2.630442E-01 -1.837581E+01
   2.639275E-01 -1.834676E+01
   2.648108E-01 -1.831794E+01
   2.665775E-01 -1.826094E+01
   2.683441E-01 -1.820484E+01
   2.701107E-01 -1.814961E+01
   2.718774E-01 -1.809527E+01
   2.736440E-01 -1.804181E+01
   2.747573E-01 -1.800857E+01
   2.758706E-01 -1.797568E+01
   2.769839E-01 -1.794313E+01
   2.780973E-01 -1.791093E+01
   2.803239E-01 -1.784758E+01
   2.814372E-01 -1.781642E+01
   2.825505E-01 -1.778561E+01
   2.836638E-01 -1.775514E+01
   2.847772E-01 -1.772501E+01
   2.870038E-01 -1.766580E+01
   2.892304E-01 -1.760795E+01
   2.914571E-01 -1.755147E+01
   2.936837E-01 -1.749636E+01
   2.947970E-01 -1.746931E+01
   2.959103E-01 -1.744260E+01
   2.970236E-01 -1.741624E+01
   2.981370E-01 -1.739020E+01
   2.992503E-01 -1.736451E+01
   3.003636E-01 -1.733915E+01
   3.014769E-01 -1.731413E+01
   3.025902E-01 -1.728945E+01
   3.048168E-01 -1.724108E+01
   3.070435E-01 -1.719406E+01
   3.092701E-01 -1.714836E+01
   3.114967E-01 -1.710399E+01
   3.137234E-01 -1.706094E+01
   3.159500E-01 -1.701920E+01
   3.181766E-01 -1.697877E+01
   3.204033E-01 -1.693965E+01
   3.226299E-01 -1.690182E+01
   3.248565E-01 -1.686529E+01
   3.270832E-01 -1.683004E+01
   3.293098E-01 -1.679607E+01
   3.315364E-01 -1.676337E+01
   3.337631E-01 -1.673194E+01
   3.359897E-01 -1.670176E+01
   3.371030E-01 -1.668714E+01
   3.382163E-01 -1.667283E+01
   3.404430E-01 -1.664515E+01
   3.426696E-01 -1.661870E+01
   3.448962E-01 -1.659347E+01
   3.462994E-01 -1.657820E+01
   3.477026E-01 -1.656341E+01
   3.491058E-01 -1.654910E+01
   3.505090E-01 -1.653527E+01
   3.519122E-01 -1.652192E+01
   3.533155E-01 -1.650903E+01
   3.547187E-01 -1.649662E+01
   3.561219E-01 -1.648467E+01
   3.575251E-01 -1.647319E+01
   3.589283E-01 -1.646217E+01
   3.603315E-01 -1.645161E+01
   3.617347E-01 -1.644150E+01
   3.631379E-01 -1.643186E+01
   3.645411E-01 -1.642266E+01
   3.659443E-01 -1.641391E+01
   3.673475E-01 -1.640561E+01
   3.687507E-01 -1.639776E+01
   3.701539E-01 -1.639034E+01
   3.715571E-01 -1.638336E+01
   3.729603E-01 -1.637682E+01
   3.743635E-01 -1.637070E+01
   3.757667E-01 -1.636502E+01
   3.771699E-01 -1.635976E+01
   3.785731E-01 -1.635492E+01
   3.799763E-01 -1.635049E+01
   3.813795E-01 -1.634649E+01
   3.827827E-01 -1.634289E+01
   3.841860E-01 -1.633970E+01
   3.855892E-01 -1.633692E+01
   3.869924E-01 -1.633454E+01
   3.883956E-01 -1.633255E+01
   3.897988E-01 -1.633095E+01
   3.912020E-01 -1.632975E+01
   3.926052E-01 -1.632892E+01
   3.940084E-01 -1.632848E+01
   3.954116E-01 -1.632842E+01
   3.968148E-01 -1.632873E+01
   3.982180E-01 -1.632941E+01
   3.996212E-01 -1.633045E+01
   4.010244E-01 -1.633185E+01
   4.024276E-01 -1.633360E+01
   4.038308E-01 -1.633571E+01
   4.052340E-01 -1.633816E+01
   4.066372E-01 -1.634095E+01
   4.094436E-01 -1.634754E+01
   4.108468E-01 -1.635133E+01
   4.122500E-01 -1.635544E+01
   4.136532E-01 -1.635986E+01
   4.150565E-01 -1.636460E+01
   4.178629E-01 -1.637499E+01
   4.192661E-01 -1.638063E+01
   4.206693E-01 -1.638655E+01
   4.220725E-01 -1.639277E+01
   4.234757E-01 -1.639926E+01
   4.248789E-01 -1.640603E+01
   4.262821E-01 -1.641306E+01
   4.276853E-01 -1.642036E+01
   4.290885E-01 -1.642791E+01
   4.304917E-01 -1.643571E+01
   4.318949E-01 -1.644375E+01
   4.332981E-01 -1.645203E+01
   4.347013E-01 -1.646054E+01
   4.355856E-01 -1.646602E+01
   4.364699E-01 -1.647159E+01
   4.382385E-01 -1.648297E+01
   4.400070E-01 -1.649469E+01
   4.417756E-01 -1.650673E+01
   4.435442E-01 -1.651907E+01
   4.453128E-01 -1.653170E+01
   4.470813E-01 -1.654461E+01
   4.488499E-01 -1.655778E+01
   4.506185E-01 -1.657119E+01
   4.523871E-01 -1.658484E+01
   4.541556E-01 -1.659871E+01
   4.559242E-01 -1.661278E+01
   4.576928E-01 -1.662704E+01
   4.594614E-01 -1.664147E+01
   4.612299E-01 -1.665605E+01
   4.629985E-01 -1.667078E+01
   4.647671E-01 -1.668564E+01
   4.665357E-01 -1.670060E+01
   4.683042E-01 -1.671566E+01
   4.700728E-01 -1.673079E+01
   4.718414E-01 -1.674599E+01
   4.736100E-01 -1.676122E+01
   4.753785E-01 -1.677649E+01
   4.771471E-01 -1.679176E+01
   4.789157E-01 -1.680703E+01
   4.806843E-01 -1.682227E+01
   4.824528E-01 -1.683747E+01
   4.842214E-01 -1.685262E+01
   4.859900E-01 -1.686768E+01
   4.877586E-01 -1.688265E+01
   4.895271E-01 -1.689750E+01
   4.912957E-01 -1.691223E+01
   4.930643E-01 -1.692681E+01
   4.948329E-01 -1.694121E+01
   4.966014E-01 -1.695544E+01
   4.983700E-01 -1.696946E+01
   5.001386E-01 -1.698326E+01
   5.019072E-01 -1.699681E+01
   5.036757E-01 -1.701011E+01
   5.054443E-01 -1.702314E+01
   5.089815E-01 -1.704828E+01
   5.125186E-01 -1.707209E+01
   5.142872E-01 -1.708345E+01
   5.160558E-01 -1.709442E+01
   5.178243E-01 -1.710499E+01
   5.195929E-01 -1.711513E+01
   5.213615E-01 -1.712484E+01
   5.231301E-01 -1.713408E+01
   5.248986E-01 -1.714284E+01
   5.266672E-01 -1.715111E+01
   5.284358E-01 -1.715886E+01
   5.302044E-01 -1.716608E+01
   5.319729E-01 -1.717276E+01
   5.337415E-01 -1.717886E+01
   5.355101E-01 -1.718439E+01
   5.372787E-01 -1.718932E+01
   5.390472E-01 -1.719362E+01
   5.408158E-01 -1.719730E+01
   5.425844E-01 -1.720033E+01
   5.443530E-01 -1.720269E+01
   5.461215E-01 -1.720437E+01
   5.478901E-01 -1.720536E+01
   5.490047E-01 -1.720562E+01
   5.501192E-01 -1.720559E+01
   5.512337E-01 -1.720527E+01
   5.523483E-01 -1.720466E+01
   5.534628E-01 -1.720375E+01
   5.545774E-01 -1.720254E+01
   5.556919E-01 -1.720103E+01
   5.568064E-01 -1.719921E+01
   5.579210E-01 -1.719708E+01
   5.590355E-01 -1.719464E+01
   5.601501E-01 -1.719188E+01
   5.612646E-01 -1.718880E+01
   5.623791E-01 -1.718540E+01
   5.634937E-01 -1.718167E+01
   5.646082E-01 -1.717761E+01
   5.657228E-01 -1.717322E+01
   5.679519E-01 -1.716344E+01
   5.690664E-01 -1.715804E+01
   5.701809E-01 -1.715229E+01
   5.712955E-01 -1.714621E+01
   5.724100E-01 -1.713977E+01
   5.735246E-01 -1.713298E+01
   5.746391E-01 -1.712585E+01
   5.757536E-01 -1.711836E+01
   5.768682E-01 -1.711051E+01
   5.790973E-01 -1.709374E+01
   5.802118E-01 -1.708481E+01
   5.813263E-01 -1.707552E+01
   5.824409E-01 -1.706586E+01
   5.835554E-01 -1.705584E+01
   5.846700E-01 -1.704545E+01
   5.857845E-01 -1.703469E+01
   5.863418E-01 -1.702917E+01
   5.868990E-01 -1.702356E+01
   5.880136E-01 -1.701205E+01
   5.891281E-01 -1.700017E+01
   5.896854E-01 -1.699410E+01
   5.902427E-01 -1.698792E+01
   5.913572E-01 -1.697530E+01
   5.924718E-01 -1.696229E+01
   5.935863E-01 -1.694891E+01
   5.947008E-01 -1.693515E+01
   5.958154E-01 -1.692102E+01
   5.969299E-01 -1.690651E+01
   5.980445E-01 -1.689161E+01
   5.991590E-01 -1.687634E+01
   6.002735E-01 -1.686069E+01
   6.013881E-01 -1.684466E+01
   6.025026E-01 -1.682825E+01
   6.036172E-01 -1.681147E+01
   6.047317E-01 -1.679430E+01
   6.058462E-01 -1.677675E+01
   6.064035E-01 -1.676784E+01
   6.069608E-01 -1.675883E+01
   6.080753E-01 -1.674053E+01
   6.091899E-01 -1.672186E+01
   6.103044E-01 -1.670281E+01
   6.114189E-01 -1.668338E+01
   6.125335E-01 -1.666358E+01
   6.136480E-01 -1.664341E+01
   6.147626E-01 -1.662286E+01
   6.158771E-01 -1.660195E+01
   6.169917E-01 -1.658066E+01
   6.181062E-01 -1.655901E+01
   6.192207E-01 -1.653699E+01
   6.203353E-01 -1.651461E+01
   6.214498E-01 -1.649187E+01
   6.225644E-01 -1.646876E+01
   6.236789E-01 -1.644530E+01
   6.247934E-01 -1.642148E+01
   6.259080E-01 -1.639731E+01
   6.270225E-01 -1.637278E+01
   6.281371E-01 -1.634791E+01
   6.292516E-01 -1.632268E+01
   6.303661E-01 -1.629712E+01
   6.309234E-01 -1.628420E+01
   6.314807E-01 -1.627121E+01
   6.325952E-01 -1.624496E+01
   6.337098E-01 -1.621837E+01
   6.348243E-01 -1.619146E+01
   6.359388E-01 -1.616421E+01
   6.370534E-01 -1.613663E+01
   6.376107E-01 -1.612272E+01
   6.381679E-01 -1.610873E+01
   6.392825E-01 -1.608051E+01
   6.403970E-01 -1.605197E+01
   6.415116E-01 -1.602312E+01
   6.437406E-01 -1.596449E+01
   6.448552E-01 -1.593471E+01
   6.459697E-01 -1.590464E+01
   6.470843E-01 -1.587427E+01
   6.481988E-01 -1.584361E+01
   6.493133E-01 -1.581266E+01
   6.504279E-01 -1.578143E+01
   6.515424E-01 -1.574992E+01
   6.526570E-01 -1.571813E+01
   6.537715E-01 -1.568607E+01
   6.548860E-01 -1.565375E+01
   6.560006E-01 -1.562116E+01
   6.571151E-01 -1.558831E+01
   6.582297E-01 -1.555521E+01
   6.593442E-01 -1.552186E+01
   6.604587E-01 -1.548827E+01
   6.615733E-01 -1.545443E+01
   6.626878E-01 -1.542036E+01
   6.638024E-01 -1.538606E+01
   6.649169E-01 -1.535154E+01
   6.660315E-01 -1.531679E+01
   6.671460E-01 -1.528182E+01
   6.682605E-01 -1.524665E+01
   6.693751E-01 -1.521127E+01
   6.704896E-01 -1.517568E+01
   6.716042E-01 -1.513990E+01
   6.727187E-01 -1.510393E+01
   6.749478E-01 -1.503143E+01
   6.771769E-01 -1.495822E+01
   6.794059E-01 -1.488435E+01
   6.816350E-01 -1.480985E+01
   6.838641E-01 -1.473477E+01
   6.860932E-01 -1.465915E+01
   6.872077E-01 -1.462114E+01
   6.883223E-01 -1.458302E+01
   6.905514E-01 -1.450643E+01
   6.919561E-01 -1.445795E+01
   6.926585E-01 -1.443365E+01
   6.933608E-01 -1.440931E+01
   6.947656E-01 -1.436053E+01
   6.961703E-01 -1.431160E+01
   6.975751E-01 -1.426256E+01
   6.989798E-01 -1.421339E+01
   7.003846E-01 -1.416412E+01
   7.017893E-01 -1.411475E+01
   7.031941E-01 -1.406529E+01
   7.045988E-01 -1.401576E+01
   7.060036E-01 -1.396616E+01
   7.074083E-01 -1.391650E+01
   7.088131E-01 -1.386679E+01
   7.102178E-01 -1.381704E+01
   7.116226E-01 -1.376726E+01
   7.130273E-01 -1.371746E+01
   7.144321E-01 -1.366765E+01
   7.158368E-01 -1.361783E+01
   7.172416E-01 -1.356801E+01
   7.186463E-01 -1.351821E+01
   7.200511E-01 -1.346843E+01
   7.214558E-01 -1.341868E+01
   7.228606E-01 -1.336896E+01
   7.242653E-01 -1.331930E+01
   7.249677E-01 -1.329448E+01
   7.256701E-01 -1.326968E+01
   7.270748E-01 -1.322012E+01
   7.284796E-01 -1.317064E+01
   7.291819E-01 -1.314592E+01
   7.298843E-01 -1.312122E+01
   7.312891E-01 -1.307189E+01
   7.326938E-01 -1.302265E+01
   7.340985E-01 -1.297351E+01
   7.355033E-01 -1.292446E+01
   7.369080E-01 -1.287553E+01
   7.376104E-01 -1.285110E+01
   7.383128E-01 -1.282671E+01
   7.397175E-01 -1.277801E+01
   7.411223E-01 -1.272943E+01
   7.425270E-01 -1.268099E+01
   7.439318E-01 -1.263269E+01
   7.453365E-01 -1.258453E+01
   7.467413E-01 -1.253652E+01
   7.481460E-01 -1.248866E+01
   7.495508E-01 -1.244096E+01
   7.509555E-01 -1.239342E+01
   7.516579E-01 -1.236972E+01
   7.523603E-01 -1.234605E+01
   7.537650E-01 -1.229885E+01
   7.551698E-01 -1.225183E+01
   7.565745E-01 -1.220498E+01
   7.579793E-01 -1.215832E+01
   7.593840E-01 -1.211184E+01
   7.600864E-01 -1.208868E+01
   7.607888E-01 -1.206556E+01
   7.621935E-01 -1.201947E+01
   7.635983E-01 -1.197357E+01
   7.650030E-01 -1.192788E+01
   7.664078E-01 -1.188238E+01
   7.678125E-01 -1.183709E+01
   7.692173E-01 -1.179201E+01
   7.706220E-01 -1.174713E+01
   7.720268E-01 -1.170247E+01
   7.734315E-01 -1.165802E+01
   7.748363E-01 -1.161379E+01
   7.762410E-01 -1.156978E+01
   7.776457E-01 -1.152598E+01
   7.790505E-01 -1.148240E+01
   7.804552E-01 -1.143905E+01
   7.818600E-01 -1.139592E+01
   7.832647E-01 -1.135301E+01
   7.846695E-01 -1.131033E+01
   7.853719E-01 -1.128907E+01
   7.860742E-01 -1.126787E+01
   7.874790E-01 -1.122564E+01
   7.888837E-01 -1.118364E+01
   7.902885E-01 -1.114187E+01
   7.916932E-01 -1.110032E+01
   7.930980E-01 -1.105900E+01
   7.945027E-01 -1.101792E+01
   7.959075E-01 -1.097706E+01
   7.973122E-01 -1.093643E+01
   7.987170E-01 -1.089603E+01
   8.001217E-01 -1.085586E+01
   8.015265E-01 -1.081591E+01
   8.029312E-01 -1.077620E+01
   8.043360E-01 -1.073671E+01
   8.057407E-01 -1.069746E+01
   8.071455E-01 -1.065843E+01
   8.085502E-01 -1.061963E+01
   8.099550E-01 -1.058105E+01
   8.113597E-01 -1.054270E+01
   8.127645E-01 -1.050458E+01
   8.141692E-01 -1.046668E+01
   8.155740E-01 -1.042901E+01
   8.169787E-01 -1.039155E+01
   8.183834E-01 -1.035432E+01
   8.197882E-01 -1.031732E+01
   8.211929E-01 -1.028053E+01
   8.225977E-01 -1.024396E+01
   8.240024E-01 -1.020761E+01
   8.254072E-01 -1.017148E+01
   8.268119E-01 -1.013556E+01
   8.282167E-01 -1.009986E+01
   8.296214E-01 -1.006437E+01
   8.310262E-01 -1.002910E+01
   8.338357E-01 -9.959186E+00
   8.366452E-01 -9.890111E+00
   8.394547E-01 -9.821865E+00
   8.422642E-01 -9.754437E+00
   8.450737E-01 -9.687818E+00
   8.478832E-01 -9.621997E+00
   8.492879E-01 -9.589383E+00
   8.506927E-01 -9.556965E+00
   8.520974E-01 -9.524741E+00
   8.535022E-01 -9.492710E+00
   8.549069E-01 -9.460871E+00
   8.563117E-01 -9.429222E+00
   8.591211E-01 -9.366492E+00
   8.605259E-01 -9.335407E+00
   8.619306E-01 -9.304508E+00
   8.633354E-01 -9.273793E+00
   8.647401E-01 -9.243261E+00
   8.661449E-01 -9.212910E+00
   8.675496E-01 -9.182739E+00
   8.689544E-01 -9.152748E+00
   8.703591E-01 -9.122935E+00
   8.721297E-01 -9.085609E+00
   8.739002E-01 -9.048562E+00
   8.756707E-01 -9.011790E+00
   8.774412E-01 -8.975291E+00
   8.792117E-01 -8.939063E+00
   8.809823E-01 -8.903103E+00
   8.818675E-01 -8.885222E+00
   8.827528E-01 -8.867408E+00
   8.845233E-01 -8.831977E+00
   8.862938E-01 -8.796807E+00
   8.880643E-01 -8.761895E+00
   8.898349E-01 -8.727240E+00
   8.916054E-01 -8.692839E+00
   8.933759E-01 -8.658690E+00
   8.951464E-01 -8.624790E+00
   8.969169E-01 -8.591137E+00
   8.978022E-01 -8.574403E+00
   8.986875E-01 -8.557730E+00
   9.004580E-01 -8.524565E+00
   9.022285E-01 -8.491641E+00
   9.039990E-01 -8.458956E+00
   9.057696E-01 -8.426507E+00
   9.075401E-01 -8.394292E+00
   9.093106E-01 -8.362310E+00
   9.110811E-01 -8.330557E+00
   9.128516E-01 -8.299033E+00
   9.146222E-01 -8.267735E+00
   9.163927E-01 -8.236661E+00
   9.181632E-01 -8.205810E+00
   9.190485E-01 -8.190467E+00
   9.199337E-01 -8.175178E+00
   9.217042E-01 -8.144765E+00
   9.234748E-01 -8.114568E+00
   9.252453E-01 -8.084586E+00
   9.270158E-01 -8.054816E+00
   9.287863E-01 -8.025257E+00
   9.305568E-01 -7.995907E+00
   9.323274E-01 -7.966764E+00
   9.340979E-01 -7.937826E+00
   9.358684E-01 -7.909092E+00
   9.376389E-01 -7.880559E+00
   9.394094E-01 -7.852227E+00
   9.411800E-01 -7.824093E+00
   9.429505E-01 -7.796155E+00
   9.447210E-01 -7.768412E+00
   9.464915E-01 -7.740862E+00
   9.482621E-01 -7.713504E+00
   9.500326E-01 -7.686336E+00
   9.518031E-01 -7.659356E+00
   9.535736E-01 -7.632562E+00
   9.553441E-01 -7.605954E+00
   9.571147E-01 -7.579530E+00
   9.588852E-01 -7.553287E+00
